episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info
176,24,"(6, 2)",3,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 25, 'current state': (5, 2)}"
176,25,"(5, 2)",1,0,0,FALSE,"(6, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 26, 'current state': (6, 2)}"
176,26,"(6, 2)",3,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 27, 'current state': (5, 2)}"
176,27,"(5, 2)",3,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 28, 'current state': (4, 2)}"
176,28,"(4, 2)",1,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 29, 'current state': (5, 2)}"
176,29,"(5, 2)",3,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 30, 'current state': (4, 2)}"
176,30,"(4, 2)",2,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 31, 'current state': (4, 1)}"
176,31,"(4, 1)",0,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 32, 'current state': (4, 2)}"
176,32,"(4, 2)",2,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 33, 'current state': (4, 1)}"
176,33,"(4, 1)",1,0,0,FALSE,"(5, 1)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 34, 'current state': (5, 1)}"
176,34,"(5, 1)",1,0,0,FALSE,"(6, 1)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 35, 'current state': (6, 1)}"
176,35,"(6, 1)",2,0,0,FALSE,"(6, 0)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 36, 'current state': (6, 0)}"
176,36,"(6, 0)",1,0,0,FALSE,"(7, 0)","{'immediate_reward': 4.0, 'total rewards': 2.0, 'total steps': 37, 'current state': (7, 0)}"
176,37,"(7, 0)",2,-1,-1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 2.0, 'total steps': 38, 'current state': (-1, -1)}"
177,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
177,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
178,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
178,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
178,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
179,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
179,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
179,2,"(2, 0)",1,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (3, 0)}"
179,3,"(3, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
180,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
181,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
182,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
182,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
182,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
183,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
183,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
183,2,"(1, 1)",3,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
183,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
184,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
185,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
186,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
186,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
186,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
186,3,"(1, 2)",1,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 4, 'current state': (2, 2)}"
186,4,"(2, 2)",2,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 5, 'current state': (2, 1)}"
186,5,"(2, 1)",3,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 6, 'current state': (1, 1)}"
186,6,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 7, 'current state': (2, 1)}"
186,7,"(2, 1)",0,0,0,FALSE,"(2, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 8, 'current state': (2, 2)}"
186,8,"(2, 2)",3,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 9, 'current state': (1, 2)}"
186,9,"(1, 2)",0,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 10, 'current state': (1, 3)}"
186,10,"(1, 3)",0,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (1, 4)}"
186,11,"(1, 4)",3,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 12, 'current state': (0, 4)}"
186,12,"(0, 4)",0,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 13, 'current state': (0, 5)}"
186,13,"(0, 5)",2,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (0, 4)}"
186,14,"(0, 4)",2,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (0, 3)}"
186,15,"(0, 3)",3,-4,-4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 5.0, 'total steps': 16, 'current state': (-1, -1)}"
187,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
187,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
187,2,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
187,3,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
187,4,"(1, 1)",3,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
187,5,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 6, 'current state': (-1, -1)}"
188,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
188,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
188,2,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
188,3,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 2)}"
188,4,"(0, 2)",1,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 2)}"
188,5,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (0, 2)}"
188,6,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (0, 1)}"
188,7,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (0, 0)}"
188,8,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 9, 'current state': (-1, -1)}"
189,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
190,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
190,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
190,2,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
190,3,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 0)}"
190,4,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
190,5,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (0, 2)}"
190,6,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (0, 1)}"
190,7,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (1, 1)}"
190,8,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (1, 2)}"
190,9,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (0, 2)}"
190,10,"(0, 2)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 11, 'current state': (-1, -1)}"
191,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
192,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
193,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
194,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
194,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
194,2,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
194,3,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (3, 1)}"
194,4,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (3, 2)}"
194,5,"(3, 2)",3,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 6, 'current state': (2, 2)}"
194,6,"(2, 2)",3,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 7, 'current state': (1, 2)}"
194,7,"(1, 2)",1,0,0,FALSE,"(2, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 8, 'current state': (2, 2)}"
194,8,"(2, 2)",1,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 9, 'current state': (3, 2)}"
194,9,"(3, 2)",1,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 10, 'current state': (4, 2)}"
194,10,"(4, 2)",0,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (4, 3)}"
194,11,"(4, 3)",1,0,0,FALSE,"(5, 3)","{'immediate_reward': -4.0, 'total rewards': 1.0, 'total steps': 12, 'current state': (5, 3)}"
194,12,"(5, 3)",2,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 13, 'current state': (5, 2)}"
194,13,"(5, 2)",3,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 14, 'current state': (4, 2)}"
194,14,"(4, 2)",2,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 15, 'current state': (4, 1)}"
194,15,"(4, 1)",3,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 16, 'current state': (3, 1)}"
194,16,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 1.0, 'total steps': 17, 'current state': (3, 0)}"
194,17,"(3, 0)",1,0,0,FALSE,"(4, 0)","{'immediate_reward': -3.0, 'total rewards': -2.0, 'total steps': 18, 'current state': (4, 0)}"
194,18,"(4, 0)",2,3,3,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': -2.0, 'total steps': 19, 'current state': (-1, -1)}"
195,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
196,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
197,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
197,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
197,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
198,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
198,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
198,2,"(1, 1)",3,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
198,3,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
199,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
199,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
199,2,"(2, 0)",1,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (3, 0)}"
199,3,"(3, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
200,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
200,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
200,2,"(1, 1)",2,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
200,3,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
200,4,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 2)}"
200,5,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (1, 1)}"
200,6,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (1, 2)}"
200,7,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (1, 1)}"
200,8,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (1, 2)}"
200,9,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (0, 2)}"
200,10,"(0, 2)",0,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 11, 'current state': (0, 3)}"
200,11,"(0, 3)",2,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 12, 'current state': (0, 2)}"
200,12,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 13, 'current state': (0, 1)}"
200,13,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 14, 'current state': (0, 0)}"
200,14,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 15, 'current state': (1, 0)}"
200,15,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 16, 'current state': (2, 0)}"
200,16,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 17, 'current state': (1, 0)}"
200,17,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 18, 'current state': (0, 0)}"
200,18,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 19, 'current state': (-1, -1)}"
201,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
202,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
203,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
204,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
205,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
205,1,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
205,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
205,3,"(1, 2)",1,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 4, 'current state': (2, 2)}"
205,4,"(2, 2)",2,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 5, 'current state': (2, 1)}"
205,5,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 6, 'current state': (3, 1)}"
205,6,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 7, 'current state': (3, 0)}"
205,7,"(3, 0)",1,0,0,FALSE,"(4, 0)","{'immediate_reward': -3.0, 'total rewards': 2.0, 'total steps': 8, 'current state': (4, 0)}"
205,8,"(4, 0)",0,0,0,FALSE,"(4, 1)","{'immediate_reward': 0.0, 'total rewards': 2.0, 'total steps': 9, 'current state': (4, 1)}"
205,9,"(4, 1)",3,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 2.0, 'total steps': 10, 'current state': (3, 1)}"
205,10,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 2.0, 'total steps': 11, 'current state': (3, 0)}"
205,11,"(3, 0)",2,-1,-1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 2.0, 'total steps': 12, 'current state': (-1, -1)}"
206,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
206,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
207,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
207,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
208,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
208,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
208,2,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 1)}"
208,3,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (0, 2)}"
208,4,"(0, 2)",2,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
208,5,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (0, 0)}"
208,6,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 7, 'current state': (-1, -1)}"
209,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
210,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
210,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
210,2,"(1, 1)",0,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
210,3,"(1, 2)",0,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 3)}"
210,4,"(1, 3)",2,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 2)}"
210,5,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (1, 1)}"
210,6,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (2, 1)}"
210,7,"(2, 1)",2,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (2, 0)}"
210,8,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (2, 1)}"
210,9,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (3, 1)}"
210,10,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 11, 'current state': (3, 2)}"
